interaction_id,user_id,user_type,place_id,place_name,source,split,pref_quiet,pref_light,pref_low_crowd,pref_privacy,pref_outlet,pref_distance,pref_thermal_air,pref_control,pref_comfort,pref_deepwork,general_place_type,general_task_type,general_social_mode,general_stay_duration,general_time_slot,general_distraction_noise,general_distraction_crowd,general_distraction_visual,general_distraction_temperature,general_distraction_outlet,general_distraction_distance,general_priority_quiet,general_priority_outlet,general_priority_distance,general_priority_comfort,general_priority_privacy,place_type,task_type,group_size,stay_duration,time_slot,day_type,distance_minutes,weather,indoor_outdoor,visit_frequency,place_quiet,place_light,place_low_crowd,place_low_visual_distraction,place_control,place_comfort,place_outlet,place_task_fit,place_temperature_air,place_seat_availability,quiet_match,light_match,crowd_match,privacy_match,outlet_match,thermal_air_match,control_match,comfort_match,deepwork_task_match,distance_penalty,task_place_fit_match,time_match,satisfaction_score,noise_mean_db,noise_std_db,noise_max_db,noise_p90_db,noise_spike_count,quiet_ratio,light_mean_lux,light_std_lux,light_min_lux,light_max_lux,light_range_lux,too_dark_ratio,too_bright_ratio,vibration_mean,vibration_std,vibration_max,vibration_p95,vibration_spike_count,stillness_ratio,measurement_duration_sec,sample_count,valid_sample_ratio,phone_movement_ratio,noise_level_norm,light_deviation_norm,vibration_level_norm,pref_quiet_x_noise,pref_quiet_x_noise_p90,pref_light_x_light_deviation,pref_comfort_x_vibration,pref_comfort_x_vibration_spike,sensor_quality_score,sensor_environment_score,sensor_penalty_total,sensor_adjustment,satisfaction_score_sensor_v2
I1844,U185,quiet_deepwork,P061,home_07,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,home,coding,solo,2_4h,afternoon,weekday,17.6,clear,indoor,sometimes,4,4,4,4,4,4,4,4,4,5,20,20,20,16,16,16,12,16,4.5,8.8,20,0.0,70.0,30.0,3.62,40.28,33.1,0,0.98,583.7,128.2,386.5,818.2,431.7,0.024,0.2,0.0333,0.0052,0.1639,0.0271,0,0.817,1608,1411,0.878,0.21,0.0,0.654,0.0,0.0,0.0,3.272,0.0,0.0,86.5,93.24,1.8,0.31,70.3
I1845,U185,quiet_deepwork,P005,library_05,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,library,coding,2,2_4h,afternoon,weekday,3.7,rainy,indoor,often,5,4,4,5,3,4,4,4,4,4,25,20,20,20,16,16,9,16,4.5,1.8,20,0.0,80.0,30.0,2.27,44.66,32.0,0,0.963,456.3,128.4,363.9,559.5,195.7,0.128,0.053,0.0396,0.003,0.0747,0.0505,0,0.605,1421,1333,0.938,0.079,0.0,0.881,0.38,0.0,0.0,4.405,1.52,0.0,94.44,92.84,1.8,2.92,82.9
I1846,U185,quiet_deepwork,P116,outdoor_08,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,outdoor,online_class,solo,under_1h,early_morning,weekday,11.2,cloudy,outdoor,often,3,5,3,3,2,2,1,3,3,3,15,25,15,12,4,12,6,8,3.3,5.6,9,1.0,66.1,45.61,7.56,62.58,54.45,3,0.574,411.2,222.7,207.6,933.4,725.8,0.171,0.055,0.1637,0.1065,0.4456,0.3295,15,0.01,1213,1113,0.917,0.119,1.959,1.345,5.0,9.794,10.807,6.727,20.0,20.0,91.11,48.22,12.05,-10.12,56.0
I1847,U185,quiet_deepwork,P002,library_02,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,library,deep_study,solo,2_4h,late_night,weekend,6.7,clear,indoor,rarely,5,5,4,4,2,3,4,4,4,4,25,25,20,16,16,16,6,12,5.0,3.4,20,0.0,78.5,30.0,2.73,39.76,32.48,0,0.978,566.5,61.3,472.6,681.9,209.3,0.038,0.141,0.0644,0.0497,0.1838,0.1542,7,0.256,996,953,0.957,0.039,0.0,0.413,2.3,0.0,0.0,2.064,9.199,14.0,95.97,81.54,4.07,3.31,81.8
I1848,U185,quiet_deepwork,P023,study_room_05,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,study_room,report_writing,solo,1_2h,early_morning,weekday,12.0,cloudy,indoor,often,5,4,3,4,4,4,3,4,4,4,25,20,15,16,12,16,12,16,4.3,6.0,20,1.0,73.3,30.0,3.35,36.8,32.84,0,0.98,595.8,45.5,526.7,651.3,124.7,0.01,0.205,0.0438,0.0181,0.1656,0.0743,1,0.663,1760,1613,0.916,0.127,0.0,0.515,0.821,0.0,0.0,2.575,3.285,2.0,92.26,92.54,1.75,1.19,74.5
I1849,U185,quiet_deepwork,P070,classroom_08,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,classroom,coding,solo,over_4h,early_morning,weekday,15.8,clear,indoor,rarely,3,4,3,2,3,2,3,4,2,3,15,20,15,8,12,8,9,8,4.5,7.9,20,1.0,47.8,30.32,5.32,42.32,35.57,1,0.968,544.2,110.1,398.7,717.1,318.4,0.057,0.191,0.0872,0.0381,0.2034,0.1653,7,0.01,745,704,0.945,0.067,0.0,0.552,2.505,0.0,0.316,2.762,10.02,14.0,93.63,79.15,4.66,-1.89,45.9
I1850,U185,quiet_deepwork,P069,classroom_07,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,classroom,coding,2,1_2h,evening,weekend,7.4,clear,indoor,rarely,3,4,3,3,3,3,3,4,3,4,15,20,15,12,12,12,9,12,4.5,3.7,20,0.0,62.9,35.41,5.7,54.07,42.31,2,0.905,459.2,156.0,350.9,831.0,480.1,0.087,0.094,0.0813,0.0484,0.2815,0.1517,6,0.107,1219,1116,0.916,0.128,0.513,0.913,2.254,2.564,4.06,4.564,9.017,12.0,90.82,75.56,5.67,-2.94,60.0
I1851,U186,social_collaborative,P104,dorm_lounge_08,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,dorm_lounge,report_writing,2,2_4h,afternoon,weekend,18.9,rainy,indoor,often,3,4,3,3,4,4,4,3,4,3,9,20,9,9,16,16,16,16,1.7,7.1,6,0.5,51.8,47.39,6.17,65.18,53.22,3,0.472,590.8,147.5,434.2,738.9,304.8,0.029,0.185,0.0737,0.0351,0.2354,0.146,4,0.226,992,934,0.941,0.075,1.812,0.707,2.148,5.436,6.074,3.534,8.593,8.0,93.74,70.7,5.71,-4.13,47.7
I1852,U186,social_collaborative,P116,outdoor_08,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,outdoor,team_project,3_4,2_4h,evening,weekday,11.4,hot,outdoor,often,3,5,3,3,2,2,1,3,3,3,9,25,9,9,4,12,8,8,0.5,4.3,9,0.0,35.5,54.65,5.99,75.5,61.43,7,0.116,513.6,315.3,0.0,847.9,847.9,0.082,0.178,0.1327,0.0977,0.4176,0.2958,14,0.01,1483,1302,0.878,0.205,2.789,1.1,4.922,8.367,8.809,5.501,19.687,20.0,86.35,38.97,12.14,-9.71,25.8
I1853,U186,social_collaborative,P111,outdoor_03,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,outdoor,report_writing,solo,over_4h,morning,weekend,7.5,cloudy,outdoor,sometimes,3,5,3,4,2,2,1,3,2,3,9,25,9,12,4,8,8,8,1.7,2.8,6,1.0,45.5,47.62,5.82,59.79,52.87,2,0.524,559.7,165.2,348.3,805.6,457.4,0.018,0.126,0.138,0.1137,0.4679,0.333,15,0.01,613,515,0.841,0.297,1.77,0.547,5.0,5.309,5.955,2.736,20.0,20.0,78.76,49.9,10.53,-5.94,39.6
I1854,U186,social_collaborative,P015,library_15,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,library,online_class,solo,1_2h,early_morning,weekday,13.2,clear,indoor,sometimes,4,4,4,5,2,4,3,3,4,4,12,20,12,15,12,16,8,16,1.3,4.9,9,0.5,64.3,30.0,2.26,44.38,32.0,0,0.98,372.5,177.3,87.1,692.7,605.5,0.208,0.034,0.0606,0.0235,0.2213,0.0932,1,0.371,769,727,0.946,0.062,0.0,1.482,1.169,0.0,0.0,7.412,4.678,2.0,93.89,84.94,3.68,-1.14,63.2
I1855,U186,social_collaborative,P029,study_room_11,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,study_room,report_writing,solo,over_4h,early_morning,weekday,6.8,cloudy,indoor,often,4,4,3,4,2,4,4,4,4,3,12,20,9,12,16,16,8,16,1.7,2.6,8,0.5,61.9,30.0,3.85,38.71,34.39,0,0.98,443.5,49.9,410.2,505.5,95.3,0.092,0.047,0.0622,0.0307,0.1639,0.1274,3,0.371,1406,1357,0.965,0.018,0.0,0.721,1.803,0.0,0.0,3.605,7.213,6.0,98.22,85.47,3.33,-0.27,61.6
I1856,U186,social_collaborative,P081,computer_lab_07,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,computer_lab,online_class,solo,1_2h,morning,weekday,9.4,clear,indoor,sometimes,4,4,2,3,3,3,4,5,4,3,12,20,6,9,16,16,12,12,1.3,3.5,15,1.0,72.0,30.0,3.15,43.01,32.0,0,0.98,396.1,190.9,129.4,853.7,724.2,0.212,0.133,0.092,0.0419,0.172,0.1508,5,0.03,1102,1036,0.94,0.069,0.0,1.511,2.238,0.0,0.0,7.555,8.95,10.0,94.01,76.67,5.46,-2.64,69.4
I1857,U186,social_collaborative,P054,cafe_18,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,cafe,light_reading,solo,1_2h,afternoon,weekend,14.5,rainy,indoor,sometimes,3,5,2,3,2,3,3,5,4,3,9,25,6,9,12,16,8,12,0.9,5.4,15,0.5,55.0,43.2,7.34,62.6,48.91,4,0.628,403.8,176.4,253.2,773.3,520.1,0.176,0.05,0.1139,0.0696,0.2857,0.2508,10,0.01,1751,1474,0.842,0.287,1.299,1.29,4.089,3.896,4.636,6.45,16.356,20.0,81.87,51.98,10.36,-8.16,46.8
I1858,U186,social_collaborative,P054,cafe_18,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,cafe,coding,solo,2_4h,afternoon,weekday,9.4,cloudy,indoor,sometimes,3,5,2,3,2,3,3,4,4,3,9,25,6,9,12,16,8,12,1.8,3.5,8,0.5,47.7,43.33,8.54,62.92,52.11,3,0.657,538.1,173.1,250.8,789.8,539.0,0.066,0.113,0.1011,0.0814,0.3189,0.227,9,0.01,1755,1456,0.83,0.319,1.68,0.621,3.647,5.041,5.705,3.106,14.59,18.0,80.1,56.09,9.19,-6.41,41.3
I1859,U186,social_collaborative,P099,dorm_lounge_03,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,dorm_lounge,team_project,5_plus,under_1h,morning,weekday,10.5,cloudy,indoor,rarely,4,4,3,3,3,3,4,4,3,3,12,20,9,9,16,12,12,12,0.5,3.9,12,1.0,62.8,46.71,5.71,58.98,53.25,5,0.475,478.7,138.0,269.1,667.1,398.0,0.042,0.074,0.0774,0.0455,0.2823,0.1441,5,0.134,1707,1547,0.906,0.145,1.816,0.7,2.114,5.447,6.084,3.502,8.455,10.0,90.78,67.86,6.26,-1.59,61.2
I1860,U186,social_collaborative,P041,cafe_05,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,cafe,team_project,2,1_2h,afternoon,weekend,8.0,rainy,indoor,often,2,4,2,3,2,4,4,5,4,3,6,20,6,9,16,16,8,16,0.5,3.0,15,0.5,60.1,56.95,8.91,81.34,65.71,6,0.02,522.0,232.7,333.0,945.1,612.2,0.0,0.157,0.1062,0.0913,0.3886,0.2527,10,0.01,947,870,0.918,0.123,3.298,0.754,4.124,9.895,10.235,3.772,16.495,20.0,90.47,43.04,10.86,-8.18,51.9
I1861,U187,quiet_deepwork,P004,library_04,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,online_class,solo,1_2h,afternoon,weekday,4.8,hot,indoor,first_time,5,3,3,4,2,4,4,3,3,4,15,15,15,16,16,12,6,16,3.3,1.8,9,1.0,56.9,30.0,1.63,42.62,33.06,0,0.98,827.1,259.3,430.1,1212.7,782.6,0.017,0.443,0.0587,0.0224,0.1577,0.1072,2,0.395,1064,922,0.867,0.234,0.0,1.894,1.43,0.0,0.0,9.469,5.718,4.0,83.63,76.47,5.85,-3.63,53.3
I1862,U187,quiet_deepwork,P011,library_11,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,coding,solo,2_4h,evening,weekday,12.1,cloudy,indoor,rarely,5,4,4,4,2,4,4,4,4,3,15,20,20,16,16,16,6,16,4.5,4.5,20,0.5,66.0,30.0,3.93,42.7,34.23,0,0.933,427.1,67.8,365.5,497.6,132.0,0.192,0.094,0.0419,0.003,0.0881,0.0431,0,0.639,1610,1504,0.934,0.089,0.0,1.038,0.243,0.0,0.0,5.19,0.97,0.0,94.35,92.34,1.96,1.48,67.5
I1863,U187,quiet_deepwork,P008,library_08,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,report_writing,solo,1_2h,morning,weekday,7.4,rainy,indoor,first_time,5,5,4,4,2,3,4,4,4,4,15,25,20,16,16,16,6,12,4.3,2.8,20,0.5,72.9,30.0,1.96,40.27,32.0,0,0.98,332.3,67.1,271.8,421.2,149.4,0.277,0.056,0.0569,0.0334,0.2427,0.1359,4,0.372,923,891,0.965,0.018,0.0,1.618,1.962,0.0,0.0,8.092,7.848,8.0,97.01,78.02,5.2,-2.96,69.9
I1864,U187,quiet_deepwork,P013,library_13,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,coding,solo,2_4h,afternoon,weekday,1.5,cold,indoor,sometimes,5,4,4,4,3,3,5,4,4,4,15,20,20,16,20,16,9,12,4.5,0.6,20,1.0,64.3,30.0,2.77,43.98,32.0,0,0.98,519.1,97.3,416.1,661.4,245.3,0.112,0.065,0.0428,0.0246,0.2125,0.0775,3,0.633,789,702,0.89,0.185,0.0,0.552,0.88,0.0,0.0,2.761,3.519,6.0,86.17,87.4,3.03,0.55,64.9
I1865,U187,quiet_deepwork,P100,dorm_lounge_04,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,dorm_lounge,light_reading,solo,1_2h,late_night,weekday,9.3,clear,indoor,sometimes,3,4,2,3,3,4,3,4,4,4,9,20,10,12,12,16,9,16,2.3,3.5,12,0.0,59.3,43.61,6.9,60.76,53.89,3,0.668,506.9,154.2,275.7,677.4,401.7,0.041,0.088,0.0917,0.0587,0.2274,0.2016,6,0.04,1592,1523,0.957,0.037,1.891,0.635,3.179,5.674,6.296,3.174,12.714,12.0,97.47,64.66,6.94,-3.51,55.8
I1866,U187,quiet_deepwork,P010,library_10,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,report_writing,solo,under_1h,afternoon,weekday,9.7,clear,indoor,rarely,5,5,4,4,3,4,4,4,4,5,15,25,20,16,16,16,9,16,4.3,3.6,20,1.0,83.0,30.0,2.36,40.98,32.0,0,0.973,495.0,127.9,338.5,606.3,267.8,0.048,0.071,0.0576,0.0415,0.1649,0.1323,4,0.325,712,627,0.88,0.206,0.0,0.62,1.894,0.0,0.0,3.102,7.576,8.0,84.58,81.4,4.38,-4.01,79.0
I1867,U187,quiet_deepwork,P014,library_14,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,coding,solo,1_2h,evening,weekday,4.5,clear,indoor,often,5,4,5,4,3,4,4,5,4,4,15,20,25,16,16,16,9,16,4.5,1.7,25,0.5,75.2,30.0,2.07,45.57,33.93,0,0.98,561.1,121.6,399.4,707.0,307.6,0.0,0.096,0.0274,0.0177,0.2038,0.0732,1,0.798,1302,1257,0.965,0.02,0.0,0.403,0.8,0.0,0.0,2.013,3.199,2.0,97.94,93.35,1.55,1.62,76.8
I1868,U187,quiet_deepwork,P040,cafe_04,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,cafe,team_project,2,2_4h,afternoon,weekday,8.6,clear,indoor,often,3,4,2,3,3,4,3,4,4,3,9,20,10,12,12,16,9,16,1.3,3.2,12,1.0,63.8,46.56,7.42,63.42,51.84,4,0.505,802.2,306.6,589.5,1096.2,506.7,0.044,0.36,0.1167,0.0957,0.3801,0.2964,12,0.01,827,733,0.886,0.186,1.647,1.869,4.933,4.942,5.612,9.345,19.73,20.0,85.83,44.26,11.92,-10.54,53.3
I1869,U187,quiet_deepwork,P095,coworking_space_11,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,coworking_space,coding,solo,2_4h,afternoon,weekend,14.4,clear,indoor,sometimes,4,4,3,3,4,4,5,5,4,4,12,20,15,12,20,16,12,16,4.5,5.4,25,1.0,73.7,37.06,3.44,50.27,41.3,0,0.899,462.6,139.3,254.1,611.4,357.3,0.021,0.1,0.0712,0.0456,0.2371,0.1422,5,0.217,1729,1600,0.925,0.107,0.393,0.772,2.078,1.179,2.101,3.862,8.31,10.0,93.44,80.57,4.3,-2.84,70.9
I1870,U187,quiet_deepwork,P006,library_06,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,coding,2,2_4h,late_night,weekday,11.1,rainy,indoor,sometimes,4,4,4,5,2,3,4,4,5,4,12,20,20,20,16,20,6,12,4.5,4.2,20,0.0,71.0,30.0,2.95,42.82,32.0,0,0.98,380.0,168.8,257.6,647.1,389.5,0.192,0.109,0.0616,0.0281,0.1794,0.11,5,0.29,1608,1377,0.857,0.254,0.0,1.491,1.482,0.0,0.0,7.456,5.929,10.0,83.61,75.83,5.86,-5.23,65.8
I1871,U188,social_collaborative,P001,library_01,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,library,light_reading,solo,1_2h,evening,weekday,8.7,rainy,indoor,sometimes,5,4,4,5,2,3,4,5,4,4,15,20,12,15,16,12,6,15,1.4,3.3,15,0.5,70.5,30.0,3.39,44.61,34.92,1,0.905,565.3,149.0,475.4,797.5,322.1,0.065,0.168,0.0557,0.0437,0.184,0.1308,5,0.38,1022,876,0.857,0.252,0.0,0.656,1.867,0.0,0.0,3.28,9.337,12.5,82.24,78.47,5.68,-0.66,69.8
I1872,U188,social_collaborative,P096,coworking_space_12,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,coworking_space,coding,solo,1_2h,evening,weekday,20.1,clear,indoor,often,3,3,4,3,3,5,5,4,4,3,9,15,12,9,20,12,9,25,2.7,7.5,12,0.5,63.4,37.78,3.3,45.14,42.05,0,0.868,768.5,191.8,592.3,928.1,335.8,0.008,0.348,0.0276,0.0359,0.1089,0.0869,1,0.8,929,899,0.968,0.012,0.482,1.485,1.054,1.447,2.351,7.425,5.269,2.5,97.37,83.51,4.14,-2.84,60.6
I1873,U188,social_collaborative,P032,study_room_14,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,study_room,online_class,solo,2_4h,evening,weekend,16.0,clear,indoor,rarely,4,4,4,4,4,3,4,5,4,4,12,20,12,12,16,12,12,15,2.0,6.0,15,0.5,70.4,30.0,3.55,43.25,35.17,0,0.964,548.4,103.4,395.7,666.8,271.1,0.042,0.124,0.0364,0.026,0.1395,0.0962,4,0.649,1261,1223,0.97,0.005,0.0,0.421,1.226,0.0,0.057,2.103,6.131,10.0,98.51,88.58,3.04,-0.36,70.0
I1874,U188,social_collaborative,P095,coworking_space_11,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,coworking_space,team_project,2,2_4h,afternoon,weekend,11.4,clear,indoor,sometimes,4,4,3,3,4,4,5,5,4,4,12,20,9,9,20,12,12,20,0.8,4.3,15,1.0,64.6,40.83,3.68,60.15,47.31,3,0.726,612.9,218.3,455.7,1071.1,615.5,0.0,0.185,0.0709,0.0482,0.255,0.1512,5,0.2,1319,1066,0.808,0.365,1.108,0.878,2.245,3.324,4.102,4.39,11.226,12.5,76.07,66.17,8.22,-5.29,59.3
I1875,U188,social_collaborative,P026,study_room_08,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,study_room,light_reading,solo,1_2h,afternoon,weekday,23.4,clear,indoor,sometimes,4,5,4,4,5,4,4,4,4,3,12,25,12,12,16,12,15,20,1.4,8.8,12,1.0,62.6,30.0,3.58,47.4,34.95,0,0.942,433.3,142.3,288.6,596.0,307.5,0.069,0.087,0.0341,0.0158,0.0898,0.0552,0,0.771,617,554,0.899,0.161,0.0,0.966,0.466,0.0,0.0,4.829,2.331,0.0,87.0,89.69,2.74,-2.07,60.5
I1876,U188,social_collaborative,P040,cafe_04,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,cafe,meeting,3_4,2_4h,afternoon,weekend,7.7,clear,indoor,rarely,3,4,2,3,3,4,3,4,4,3,9,20,6,9,12,12,9,20,0.6,2.9,12,1.0,77.0,55.39,6.38,74.92,62.77,5,0.138,535.8,276.2,144.6,930.7,786.1,0.054,0.138,0.0899,0.0575,0.258,0.2042,6,0.048,975,908,0.932,0.095,2.949,0.848,3.226,8.847,9.258,4.241,16.129,15.0,92.4,53.86,9.72,-6.66,70.3
I1877,U188,social_collaborative,P093,coworking_space_09,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,coworking_space,meeting,3_4,2_4h,evening,weekend,8.6,rainy,indoor,rarely,3,4,2,3,4,4,4,5,4,3,9,20,6,9,16,12,12,20,0.6,3.2,15,0.5,62.7,51.76,4.49,70.21,57.91,4,0.19,581.2,139.3,381.8,879.6,497.8,0.037,0.138,0.0633,0.0412,0.2242,0.1306,3,0.334,1665,1425,0.856,0.26,2.37,0.612,1.862,7.111,7.637,3.062,9.311,7.5,83.55,64.73,7.43,-3.75,58.9
I1878,U188,social_collaborative,P094,coworking_space_10,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,coworking_space,light_reading,solo,1_2h,afternoon,weekday,12.1,clear,indoor,often,3,5,3,4,3,4,3,3,4,4,9,25,9,12,12,12,9,20,1.4,4.5,9,1.0,63.9,44.53,3.77,54.23,49.02,3,0.549,340.7,142.3,136.1,653.3,517.1,0.262,0.09,0.0808,0.0376,0.2286,0.1523,4,0.196,710,667,0.939,0.077,1.311,1.738,2.265,3.934,4.672,8.692,11.324,10.0,92.81,67.25,7.66,-6.14,57.8
I1879,U188,social_collaborative,P047,cafe_11,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,cafe,meeting,2,1_2h,afternoon,weekday,17.3,clear,indoor,often,3,4,3,3,2,4,3,3,4,3,9,20,9,9,12,12,6,20,0.6,6.5,9,1.0,69.7,50.08,6.07,67.09,57.6,2,0.357,803.9,296.7,531.0,1438.6,907.6,0.017,0.427,0.1141,0.0652,0.3442,0.2219,11,0.01,623,580,0.93,0.098,2.333,1.894,3.555,6.999,7.532,9.468,17.773,25.0,91.33,48.14,11.98,-11.65,58.0
I1880,U188,social_collaborative,P022,study_room_04,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,study_room,online_class,solo,under_1h,afternoon,weekday,9.9,cloudy,indoor,sometimes,4,5,3,4,5,3,4,4,4,4,12,25,9,12,16,12,15,15,2.0,3.7,12,1.0,58.5,30.0,3.9,40.23,34.78,0,0.946,556.6,99.2,491.0,686.0,195.0,0.0,0.135,0.0307,0.0261,0.1854,0.0768,1,0.77,1007,937,0.93,0.099,0.0,0.388,0.866,0.0,0.0,1.939,4.332,2.5,92.28,93.2,1.8,1.76,60.3
I1881,U189,quiet_deepwork,P024,study_room_06,synthetic,train,4,4,4,4,5,3,4,3,4,5,study_room,deep_study,mostly_solo,2_4h,evening,1,1,1,1,1,0,1,1,0,1,1,study_room,report_writing,solo,1_2h,morning,weekday,7.1,rainy,indoor,first_time,4,4,3,4,3,4,4,5,4,3,16,16,12,16,20,16,9,16,4.3,2.7,25,0.0,73.8,30.0,3.34,44.82,32.87,1,0.9,598.0,72.7,553.9,719.8,165.9,0.0,0.146,0.0396,0.0044,0.1528,0.0485,0,0.679,989,925,0.935,0.086,0.0,0.491,0.342,0.0,0.0,1.964,1.368,0.0,92.93,94.81,1.09,1.3,75.1
I1882,U189,quiet_deepwork,P013,library_13,synthetic,train,4,4,4,4,5,3,4,3,4,5,study_room,deep_study,mostly_solo,2_4h,evening,1,1,1,1,1,0,1,1,0,1,1,library,deep_study,solo,under_1h,evening,weekday,4.8,cloudy,indoor,sometimes,5,4,4,4,3,3,5,5,4,4,20,16,16,16,25,16,9,12,5.0,1.8,25,1.0,86.6,30.0,3.21,43.42,32.0,0,0.883,513.5,147.4,377.5,747.9,370.4,0.064,0.179,0.0671,0.0436,0.234,0.1357,4,0.316,1391,1318,0.948,0.047,0.0,0.74,1.957,0.0,0.0,2.959,7.829,8.0,95.92,83.75,3.45,-0.26,86.3
