interaction_id,user_id,user_type,place_id,place_name,source,split,pref_quiet,pref_light,pref_low_crowd,pref_privacy,pref_outlet,pref_distance,pref_thermal_air,pref_control,pref_comfort,pref_deepwork,general_place_type,general_task_type,general_social_mode,general_stay_duration,general_time_slot,general_distraction_noise,general_distraction_crowd,general_distraction_visual,general_distraction_temperature,general_distraction_outlet,general_distraction_distance,general_priority_quiet,general_priority_outlet,general_priority_distance,general_priority_comfort,general_priority_privacy,place_type,task_type,group_size,stay_duration,time_slot,day_type,distance_minutes,weather,indoor_outdoor,visit_frequency,place_quiet,place_light,place_low_crowd,place_low_visual_distraction,place_control,place_comfort,place_outlet,place_task_fit,place_temperature_air,place_seat_availability,quiet_match,light_match,crowd_match,privacy_match,outlet_match,thermal_air_match,control_match,comfort_match,deepwork_task_match,distance_penalty,task_place_fit_match,time_match,satisfaction_score
I1801,U181,quiet_deepwork,P017,library_17,synthetic,valid,5,3,4,5,3,3,3,4,5,4,home,deep_study,mostly_solo,2_4h,afternoon,1,1,1,0,0,0,1,0,0,1,1,library,coding,solo,2_4h,afternoon,weekday,14.7,cold,indoor,sometimes,5,4,4,5,3,3,4,4,5,4,25,12,16,25,12,15,12,15,3.6,5.5,16,1,69.4
I1802,U181,quiet_deepwork,P007,library_07,synthetic,valid,5,3,4,5,3,3,3,4,5,4,home,deep_study,mostly_solo,2_4h,afternoon,1,1,1,0,0,0,1,0,0,1,1,library,deep_study,solo,2_4h,afternoon,weekend,12.1,rainy,indoor,often,5,4,3,4,3,3,4,5,4,4,25,12,12,20,12,12,12,15,4.0,4.5,20,1,79.6
I1803,U181,quiet_deepwork,P058,home_04,synthetic,valid,5,3,4,5,3,3,3,4,5,4,home,deep_study,mostly_solo,2_4h,afternoon,1,1,1,0,0,0,1,0,0,1,1,home,deep_study,solo,1_2h,morning,weekend,12.1,clear,indoor,rarely,4,3,4,3,4,5,4,4,4,4,20,9,16,15,12,12,16,25,4.0,4.5,16,0.5,78.5
I1804,U181,quiet_deepwork,P045,cafe_09,synthetic,valid,5,3,4,5,3,3,3,4,5,4,home,deep_study,mostly_solo,2_4h,afternoon,1,1,1,0,0,0,1,0,0,1,1,cafe,online_class,solo,2_4h,morning,weekday,1.0,rainy,indoor,rarely,2,3,2,2,3,3,3,3,3,3,10,9,8,10,9,9,12,15,2.6,0.4,9,0.5,60.7
I1805,U181,quiet_deepwork,P021,study_room_03,synthetic,valid,5,3,4,5,3,3,3,4,5,4,home,deep_study,mostly_solo,2_4h,afternoon,1,1,1,0,0,0,1,0,0,1,1,study_room,coding,solo,2_4h,afternoon,weekday,20.4,rainy,indoor,first_time,5,4,4,4,3,4,4,5,4,2,25,12,16,20,12,12,12,20,3.6,7.6,20,1,64.9
I1806,U181,quiet_deepwork,P024,study_room_06,synthetic,valid,5,3,4,5,3,3,3,4,5,4,home,deep_study,mostly_solo,2_4h,afternoon,1,1,1,0,0,0,1,0,0,1,1,study_room,online_class,solo,2_4h,afternoon,weekend,9.6,rainy,indoor,sometimes,4,4,3,4,3,4,4,4,4,3,20,12,12,20,12,12,12,20,2.6,3.6,12,1,72.1
I1807,U181,quiet_deepwork,P021,study_room_03,synthetic,valid,5,3,4,5,3,3,3,4,5,4,home,deep_study,mostly_solo,2_4h,afternoon,1,1,1,0,0,0,1,0,0,1,1,study_room,online_class,solo,over_4h,afternoon,weekend,17.3,cloudy,indoor,rarely,5,4,4,4,3,4,4,5,4,2,25,12,16,20,12,12,12,20,2.6,6.5,15,1,63.5
I1808,U181,quiet_deepwork,P011,library_11,synthetic,valid,5,3,4,5,3,3,3,4,5,4,home,deep_study,mostly_solo,2_4h,afternoon,1,1,1,0,0,0,1,0,0,1,1,library,deep_study,solo,2_4h,afternoon,weekend,14.5,cloudy,indoor,often,5,4,4,4,2,4,4,5,4,3,25,12,16,20,12,12,8,20,4.0,5.4,20,1,83.4
I1809,U181,quiet_deepwork,P003,library_03,synthetic,valid,5,3,4,5,3,3,3,4,5,4,home,deep_study,mostly_solo,2_4h,afternoon,1,1,1,0,0,0,1,0,0,1,1,library,report_writing,2,over_4h,evening,weekend,5.8,clear,indoor,sometimes,5,3,4,5,3,3,4,4,4,4,25,9,16,25,12,12,12,15,3.4,2.2,16,0.5,75.4
I1810,U181,quiet_deepwork,P009,library_09,synthetic,valid,5,3,4,5,3,3,3,4,5,4,home,deep_study,mostly_solo,2_4h,afternoon,1,1,1,0,0,0,1,0,0,1,1,library,report_writing,solo,2_4h,evening,weekday,13.2,clear,indoor,first_time,4,4,3,4,2,4,4,5,4,4,20,12,12,20,12,12,8,20,3.4,4.9,20,0.5,72.5
I1811,U182,quiet_deepwork,P057,home_03,synthetic,train,5,4,5,4,3,3,4,4,4,5,library,deep_study,mostly_solo,over_4h,afternoon,1,1,1,1,0,0,1,0,0,1,1,home,meeting,3_4,2_4h,evening,weekday,1.4,clear,indoor,sometimes,3,4,4,4,5,4,5,3,5,4,15,16,20,16,15,20,20,16,1.0,0.5,9,0.5,78.8
I1812,U182,quiet_deepwork,P035,study_room_17,synthetic,train,5,4,5,4,3,3,4,4,4,5,library,deep_study,mostly_solo,over_4h,afternoon,1,1,1,1,0,0,1,0,0,1,1,study_room,deep_study,solo,over_4h,evening,weekday,6.0,cold,indoor,first_time,4,4,4,4,3,4,5,5,4,3,20,16,20,16,15,16,12,16,5.0,2.3,25,0.5,77.6
I1813,U182,quiet_deepwork,P026,study_room_08,synthetic,train,5,4,5,4,3,3,4,4,4,5,library,deep_study,mostly_solo,over_4h,afternoon,1,1,1,1,0,0,1,0,0,1,1,study_room,coding,solo,1_2h,morning,weekend,19.0,cold,indoor,sometimes,4,5,4,4,5,4,4,5,4,3,20,20,20,16,12,16,20,16,4.5,7.1,25,0.5,88.0
I1814,U182,quiet_deepwork,P009,library_09,synthetic,train,5,4,5,4,3,3,4,4,4,5,library,deep_study,mostly_solo,over_4h,afternoon,1,1,1,1,0,0,1,0,0,1,1,library,online_class,3_4,under_1h,evening,weekend,7.3,clear,indoor,often,4,4,3,4,2,4,4,3,4,4,20,16,15,16,12,16,8,16,3.3,2.7,9,0.5,72.6
I1815,U182,quiet_deepwork,P115,outdoor_07,synthetic,train,5,4,5,4,3,3,4,4,4,5,library,deep_study,mostly_solo,over_4h,afternoon,1,1,1,1,0,0,1,0,0,1,1,outdoor,coding,solo,2_4h,evening,weekday,14.9,clear,outdoor,often,3,4,3,3,1,3,1,2,2,3,15,16,15,12,3,8,4,12,4.5,5.6,10,0.5,58.2
I1816,U182,quiet_deepwork,P044,cafe_08,synthetic,train,5,4,5,4,3,3,4,4,4,5,library,deep_study,mostly_solo,over_4h,afternoon,1,1,1,1,0,0,1,0,0,1,1,cafe,online_class,solo,1_2h,afternoon,weekend,15.3,clear,indoor,rarely,3,4,3,4,2,4,3,4,4,2,15,16,15,16,9,16,8,16,3.3,5.7,12,1,66.9
I1817,U182,quiet_deepwork,P083,computer_lab_09,synthetic,train,5,4,5,4,3,3,4,4,4,5,library,deep_study,mostly_solo,over_4h,afternoon,1,1,1,1,0,0,1,0,0,1,1,computer_lab,light_reading,solo,under_1h,evening,weekend,7.7,rainy,indoor,often,4,4,3,3,4,3,5,2,4,3,20,16,15,12,15,16,16,12,2.3,2.9,6,0.5,62.0
I1818,U182,quiet_deepwork,P013,library_13,synthetic,train,5,4,5,4,3,3,4,4,4,5,library,deep_study,mostly_solo,over_4h,afternoon,1,1,1,1,0,0,1,0,0,1,1,library,coding,solo,2_4h,evening,weekday,4.0,rainy,indoor,first_time,5,4,4,4,3,3,5,5,4,4,25,16,20,16,15,16,12,12,4.5,1.5,25,0.5,78.6
I1819,U182,quiet_deepwork,P018,library_18,synthetic,train,5,4,5,4,3,3,4,4,4,5,library,deep_study,mostly_solo,over_4h,afternoon,1,1,1,1,0,0,1,0,0,1,1,library,report_writing,solo,2_4h,evening,weekday,8.0,clear,indoor,often,5,4,3,4,3,3,4,5,4,3,25,16,15,16,12,16,12,12,4.3,3.0,25,0.5,76.9
I1820,U182,quiet_deepwork,P014,library_14,synthetic,train,5,4,5,4,3,3,4,4,4,5,library,deep_study,mostly_solo,over_4h,afternoon,1,1,1,1,0,0,1,0,0,1,1,library,coding,solo,1_2h,afternoon,weekend,5.6,clear,indoor,often,5,4,5,4,3,4,4,4,4,4,25,16,25,16,12,16,12,16,4.5,2.1,20,1,86.1
I1821,U183,convenience_oriented,P001,library_01,synthetic,train,3,4,4,3,4,4,4,2,4,4,home,light_reading,mostly_solo,1_2h,evening,0,1,0,1,1,1,0,1,1,1,0,library,online_class,solo,over_4h,afternoon,weekday,10.5,clear,indoor,sometimes,5,4,4,5,2,3,4,3,4,4,15,16,16,15,16,16,4,12,2.6,5.3,9,0.5,65.1
I1822,U183,convenience_oriented,P080,computer_lab_06,synthetic,train,3,4,4,3,4,4,4,2,4,4,home,light_reading,mostly_solo,1_2h,evening,0,1,0,1,1,1,0,1,1,1,0,computer_lab,coding,2,over_4h,afternoon,weekday,6.6,clear,indoor,sometimes,4,4,4,3,3,4,4,5,4,3,12,16,16,9,16,16,6,16,3.6,3.3,20,0.5,69.7
I1823,U183,convenience_oriented,P091,coworking_space_07,synthetic,train,3,4,4,3,4,4,4,2,4,4,home,light_reading,mostly_solo,1_2h,evening,0,1,0,1,1,1,0,1,1,1,0,coworking_space,coding,solo,1_2h,evening,weekend,17.5,clear,indoor,sometimes,4,4,4,3,4,5,4,4,3,4,12,16,16,9,16,12,8,20,3.6,8.7,16,1,55.6
I1824,U183,convenience_oriented,P051,cafe_15,synthetic,train,3,4,4,3,4,4,4,2,4,4,home,light_reading,mostly_solo,1_2h,evening,0,1,0,1,1,1,0,1,1,1,0,cafe,deep_study,solo,2_4h,morning,weekend,14.6,cloudy,indoor,sometimes,3,4,2,3,3,4,3,2,4,3,9,16,8,9,12,16,6,16,4.0,7.3,8,0,46.8
I1825,U183,convenience_oriented,P058,home_04,synthetic,train,3,4,4,3,4,4,4,2,4,4,home,light_reading,mostly_solo,1_2h,evening,0,1,0,1,1,1,0,1,1,1,0,home,deep_study,solo,1_2h,morning,weekend,17.1,clear,indoor,sometimes,4,3,4,3,4,5,4,4,4,4,12,12,16,9,16,16,8,20,4.0,8.5,16,0,61.2
I1826,U183,convenience_oriented,P025,study_room_07,synthetic,train,3,4,4,3,4,4,4,2,4,4,home,light_reading,mostly_solo,1_2h,evening,0,1,0,1,1,1,0,1,1,1,0,study_room,light_reading,solo,under_1h,evening,weekday,8.5,cloudy,indoor,rarely,4,4,3,4,4,4,4,3,4,3,12,16,12,12,16,16,8,16,1.8,4.3,9,1,65.5
I1827,U183,convenience_oriented,P011,library_11,synthetic,train,3,4,4,3,4,4,4,2,4,4,home,light_reading,mostly_solo,1_2h,evening,0,1,0,1,1,1,0,1,1,1,0,library,report_writing,solo,2_4h,morning,weekend,14.5,hot,indoor,first_time,5,4,4,4,2,4,4,4,4,3,15,16,16,12,16,16,4,16,3.4,7.3,16,0,66.0
I1828,U183,convenience_oriented,P027,study_room_09,synthetic,train,3,4,4,3,4,4,4,2,4,4,home,light_reading,mostly_solo,1_2h,evening,0,1,0,1,1,1,0,1,1,1,0,study_room,light_reading,solo,under_1h,evening,weekend,10.6,cloudy,indoor,sometimes,5,3,3,4,4,3,3,4,3,3,15,12,12,12,12,12,8,12,1.8,5.3,12,1,61.0
I1829,U183,convenience_oriented,P079,computer_lab_05,synthetic,train,3,4,4,3,4,4,4,2,4,4,home,light_reading,mostly_solo,1_2h,evening,0,1,0,1,1,1,0,1,1,1,0,computer_lab,coding,solo,over_4h,afternoon,weekday,8.3,rainy,indoor,rarely,4,4,3,3,3,4,5,5,4,3,12,16,12,9,20,16,6,16,3.6,4.1,20,0.5,66.3
I1830,U183,convenience_oriented,P087,coworking_space_03,synthetic,train,3,4,4,3,4,4,4,2,4,4,home,light_reading,mostly_solo,1_2h,evening,0,1,0,1,1,1,0,1,1,1,0,coworking_space,light_reading,solo,2_4h,late_night,weekday,16.4,cloudy,indoor,sometimes,4,4,3,2,5,4,4,3,4,4,12,16,12,6,16,16,10,16,1.8,8.2,9,0.5,56.5
I1831,U184,balanced,P094,coworking_space_10,synthetic,test,3,4,4,3,3,5,3,4,3,4,library,coding,mostly_solo,under_1h,evening,0,1,0,0,0,1,0,0,1,0,0,coworking_space,light_reading,solo,under_1h,late_night,weekend,8.5,cloudy,indoor,sometimes,3,5,3,4,3,4,3,3,4,4,9,20,12,12,9,12,12,12,1.8,5.3,9,0.5,56.5
I1832,U184,balanced,P043,cafe_07,synthetic,test,3,4,4,3,3,5,3,4,3,4,library,coding,mostly_solo,under_1h,evening,0,1,0,0,0,1,0,0,1,0,0,cafe,online_class,solo,under_1h,evening,weekend,5.8,rainy,indoor,rarely,2,5,3,3,2,4,3,3,3,3,6,20,12,9,9,9,8,12,2.6,3.6,9,1,47.5
I1833,U184,balanced,P006,library_06,synthetic,test,3,4,4,3,3,5,3,4,3,4,library,coding,mostly_solo,under_1h,evening,0,1,0,0,0,1,0,0,1,0,0,library,coding,solo,under_1h,morning,weekday,15.3,rainy,indoor,rarely,4,4,4,5,2,3,4,4,5,4,12,16,16,15,12,15,8,9,3.6,9.6,16,0,59.1
I1834,U184,balanced,P012,library_12,synthetic,test,3,4,4,3,3,5,3,4,3,4,library,coding,mostly_solo,under_1h,evening,0,1,0,0,0,1,0,0,1,0,0,library,coding,solo,2_4h,afternoon,weekday,9.1,rainy,indoor,rarely,5,4,4,4,3,3,3,3,5,4,15,16,16,12,9,15,12,9,3.6,5.7,12,0.5,62.1
I1835,U184,balanced,P047,cafe_11,synthetic,test,3,4,4,3,3,5,3,4,3,4,library,coding,mostly_solo,under_1h,evening,0,1,0,0,0,1,0,0,1,0,0,cafe,online_class,2,1_2h,evening,weekend,7.0,clear,indoor,sometimes,3,4,3,3,2,4,3,3,4,3,9,16,12,9,9,12,8,12,2.6,4.4,9,1,47.9
I1836,U184,balanced,P112,outdoor_04,synthetic,test,3,4,4,3,3,5,3,4,3,4,library,coding,mostly_solo,under_1h,evening,0,1,0,0,0,1,0,0,1,0,0,outdoor,coding,solo,over_4h,early_morning,weekday,7.9,rainy,outdoor,sometimes,3,4,3,3,2,3,1,2,3,2,9,16,12,9,3,9,8,9,3.6,4.9,8,0,46.0
I1837,U184,balanced,P055,home_01,synthetic,test,3,4,4,3,3,5,3,4,3,4,library,coding,mostly_solo,under_1h,evening,0,1,0,0,0,1,0,0,1,0,0,home,online_class,solo,2_4h,evening,weekday,12.1,clear,indoor,first_time,4,3,5,4,4,5,5,5,4,5,12,12,20,12,15,12,16,15,2.6,7.6,15,1,63.4
I1838,U184,balanced,P005,library_05,synthetic,test,3,4,4,3,3,5,3,4,3,4,library,coding,mostly_solo,under_1h,evening,0,1,0,0,0,1,0,0,1,0,0,library,report_writing,solo,2_4h,afternoon,weekend,3.6,rainy,indoor,rarely,5,4,4,5,3,4,4,5,4,4,15,16,16,15,12,12,12,12,3.4,2.3,20,0.5,80.4
I1839,U184,balanced,P084,computer_lab_10,synthetic,test,3,4,4,3,3,5,3,4,3,4,library,coding,mostly_solo,under_1h,evening,0,1,0,0,0,1,0,0,1,0,0,computer_lab,coding,solo,2_4h,evening,weekend,10.0,clear,indoor,sometimes,4,4,3,4,3,3,4,5,3,2,12,16,12,12,12,9,12,9,3.6,6.3,20,1,48.8
I1840,U184,balanced,P071,classroom_09,synthetic,test,3,4,4,3,3,5,3,4,3,4,library,coding,mostly_solo,under_1h,evening,0,1,0,0,0,1,0,0,1,0,0,classroom,online_class,solo,2_4h,afternoon,weekday,8.8,cold,indoor,first_time,3,3,3,3,3,3,3,4,3,4,9,12,12,9,9,9,12,9,2.6,5.5,12,0.5,54.8
I1841,U185,quiet_deepwork,P017,library_17,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,library,report_writing,solo,2_4h,evening,weekday,14.9,cold,indoor,rarely,5,4,4,5,3,3,4,4,5,4,25,20,20,20,16,20,9,12,4.3,7.5,20,0,74.3
I1842,U185,quiet_deepwork,P035,study_room_17,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,study_room,deep_study,solo,2_4h,evening,weekday,2.0,clear,indoor,rarely,4,4,4,4,3,4,5,5,4,3,20,20,20,16,20,16,9,16,5.0,1.0,25,0,76.7
I1843,U185,quiet_deepwork,P024,study_room_06,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,study_room,report_writing,solo,1_2h,early_morning,weekday,7.5,cloudy,indoor,often,4,4,3,4,3,4,4,5,4,3,20,20,15,16,16,16,9,16,4.3,3.8,25,1,84.8
I1844,U185,quiet_deepwork,P061,home_07,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,home,coding,solo,2_4h,afternoon,weekday,17.6,clear,indoor,sometimes,4,4,4,4,4,4,4,4,4,5,20,20,20,16,16,16,12,16,4.5,8.8,20,0,70.0
I1845,U185,quiet_deepwork,P005,library_05,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,library,coding,2,2_4h,afternoon,weekday,3.7,rainy,indoor,often,5,4,4,5,3,4,4,4,4,4,25,20,20,20,16,16,9,16,4.5,1.8,20,0,80.0
I1846,U185,quiet_deepwork,P116,outdoor_08,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,outdoor,online_class,solo,under_1h,early_morning,weekday,11.2,cloudy,outdoor,often,3,5,3,3,2,2,1,3,3,3,15,25,15,12,4,12,6,8,3.3,5.6,9,1,66.1
I1847,U185,quiet_deepwork,P002,library_02,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,library,deep_study,solo,2_4h,late_night,weekend,6.7,clear,indoor,rarely,5,5,4,4,2,3,4,4,4,4,25,25,20,16,16,16,6,12,5.0,3.4,20,0,78.5
I1848,U185,quiet_deepwork,P023,study_room_05,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,study_room,report_writing,solo,1_2h,early_morning,weekday,12.0,cloudy,indoor,often,5,4,3,4,4,4,3,4,4,4,25,20,15,16,12,16,12,16,4.3,6.0,20,1,73.3
I1849,U185,quiet_deepwork,P070,classroom_08,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,classroom,coding,solo,over_4h,early_morning,weekday,15.8,clear,indoor,rarely,3,4,3,2,3,2,3,4,2,3,15,20,15,8,12,8,9,8,4.5,7.9,20,1,47.8
I1850,U185,quiet_deepwork,P069,classroom_07,synthetic,train,5,5,5,4,4,4,4,3,4,5,library,online_class,mostly_solo,under_1h,early_morning,1,1,1,1,1,1,1,1,1,1,1,classroom,coding,2,1_2h,evening,weekend,7.4,clear,indoor,rarely,3,4,3,3,3,3,3,4,3,4,15,20,15,12,12,12,9,12,4.5,3.7,20,0,62.9
I1851,U186,social_collaborative,P104,dorm_lounge_08,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,dorm_lounge,report_writing,2,2_4h,afternoon,weekend,18.9,rainy,indoor,often,3,4,3,3,4,4,4,3,4,3,9,20,9,9,16,16,16,16,1.7,7.1,6,0.5,51.8
I1852,U186,social_collaborative,P116,outdoor_08,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,outdoor,team_project,3_4,2_4h,evening,weekday,11.4,hot,outdoor,often,3,5,3,3,2,2,1,3,3,3,9,25,9,9,4,12,8,8,0.5,4.3,9,0,35.5
I1853,U186,social_collaborative,P111,outdoor_03,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,outdoor,report_writing,solo,over_4h,morning,weekend,7.5,cloudy,outdoor,sometimes,3,5,3,4,2,2,1,3,2,3,9,25,9,12,4,8,8,8,1.7,2.8,6,1,45.5
I1854,U186,social_collaborative,P015,library_15,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,library,online_class,solo,1_2h,early_morning,weekday,13.2,clear,indoor,sometimes,4,4,4,5,2,4,3,3,4,4,12,20,12,15,12,16,8,16,1.3,4.9,9,0.5,64.3
I1855,U186,social_collaborative,P029,study_room_11,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,study_room,report_writing,solo,over_4h,early_morning,weekday,6.8,cloudy,indoor,often,4,4,3,4,2,4,4,4,4,3,12,20,9,12,16,16,8,16,1.7,2.6,8,0.5,61.9
I1856,U186,social_collaborative,P081,computer_lab_07,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,computer_lab,online_class,solo,1_2h,morning,weekday,9.4,clear,indoor,sometimes,4,4,2,3,3,3,4,5,4,3,12,20,6,9,16,16,12,12,1.3,3.5,15,1,72.0
I1857,U186,social_collaborative,P054,cafe_18,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,cafe,light_reading,solo,1_2h,afternoon,weekend,14.5,rainy,indoor,sometimes,3,5,2,3,2,3,3,5,4,3,9,25,6,9,12,16,8,12,0.9,5.4,15,0.5,55.0
I1858,U186,social_collaborative,P054,cafe_18,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,cafe,coding,solo,2_4h,afternoon,weekday,9.4,cloudy,indoor,sometimes,3,5,2,3,2,3,3,4,4,3,9,25,6,9,12,16,8,12,1.8,3.5,8,0.5,47.7
I1859,U186,social_collaborative,P099,dorm_lounge_03,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,dorm_lounge,team_project,5_plus,under_1h,morning,weekday,10.5,cloudy,indoor,rarely,4,4,3,3,3,3,4,4,3,3,12,20,9,9,16,12,12,12,0.5,3.9,12,1,62.8
I1860,U186,social_collaborative,P041,cafe_05,synthetic,train,3,5,3,3,4,3,4,4,4,2,cafe,coding,mostly_group,2_4h,morning,0,0,0,1,1,0,0,1,0,1,0,cafe,team_project,2,1_2h,afternoon,weekend,8.0,rainy,indoor,often,2,4,2,3,2,4,4,5,4,3,6,20,6,9,16,16,8,16,0.5,3.0,15,0.5,60.1
I1861,U187,quiet_deepwork,P004,library_04,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,online_class,solo,1_2h,afternoon,weekday,4.8,hot,indoor,first_time,5,3,3,4,2,4,4,3,3,4,15,15,15,16,16,12,6,16,3.3,1.8,9,1,56.9
I1862,U187,quiet_deepwork,P011,library_11,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,coding,solo,2_4h,evening,weekday,12.1,cloudy,indoor,rarely,5,4,4,4,2,4,4,4,4,3,15,20,20,16,16,16,6,16,4.5,4.5,20,0.5,66.0
I1863,U187,quiet_deepwork,P008,library_08,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,report_writing,solo,1_2h,morning,weekday,7.4,rainy,indoor,first_time,5,5,4,4,2,3,4,4,4,4,15,25,20,16,16,16,6,12,4.3,2.8,20,0.5,72.9
I1864,U187,quiet_deepwork,P013,library_13,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,coding,solo,2_4h,afternoon,weekday,1.5,cold,indoor,sometimes,5,4,4,4,3,3,5,4,4,4,15,20,20,16,20,16,9,12,4.5,0.6,20,1,64.3
I1865,U187,quiet_deepwork,P100,dorm_lounge_04,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,dorm_lounge,light_reading,solo,1_2h,late_night,weekday,9.3,clear,indoor,sometimes,3,4,2,3,3,4,3,4,4,4,9,20,10,12,12,16,9,16,2.3,3.5,12,0,59.3
I1866,U187,quiet_deepwork,P010,library_10,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,report_writing,solo,under_1h,afternoon,weekday,9.7,clear,indoor,rarely,5,5,4,4,3,4,4,4,4,5,15,25,20,16,16,16,9,16,4.3,3.6,20,1,83.0
I1867,U187,quiet_deepwork,P014,library_14,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,coding,solo,1_2h,evening,weekday,4.5,clear,indoor,often,5,4,5,4,3,4,4,5,4,4,15,20,25,16,16,16,9,16,4.5,1.7,25,0.5,75.2
I1868,U187,quiet_deepwork,P040,cafe_04,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,cafe,team_project,2,2_4h,afternoon,weekday,8.6,clear,indoor,often,3,4,2,3,3,4,3,4,4,3,9,20,10,12,12,16,9,16,1.3,3.2,12,1,63.8
I1869,U187,quiet_deepwork,P095,coworking_space_11,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,coworking_space,coding,solo,2_4h,afternoon,weekend,14.4,clear,indoor,sometimes,4,4,3,3,4,4,5,5,4,4,12,20,15,12,20,16,12,16,4.5,5.4,25,1,73.7
I1870,U187,quiet_deepwork,P006,library_06,synthetic,train,3,5,5,4,4,3,4,3,4,5,library,report_writing,mostly_solo,1_2h,afternoon,0,1,1,1,1,0,0,1,0,1,1,library,coding,2,2_4h,late_night,weekday,11.1,rainy,indoor,sometimes,4,4,4,5,2,3,4,4,5,4,12,20,20,20,16,20,6,12,4.5,4.2,20,0,71.0
I1871,U188,social_collaborative,P001,library_01,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,library,light_reading,solo,1_2h,evening,weekday,8.7,rainy,indoor,sometimes,5,4,4,5,2,3,4,5,4,4,15,20,12,15,16,12,6,15,1.4,3.3,15,0.5,70.5
I1872,U188,social_collaborative,P096,coworking_space_12,synthetic,valid,3,5,3,3,4,3,3,3,5,3,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,0,1,0,0,1,0,1,0,coworking_space,coding,solo,1_2h,evening,weekday,20.1,clear,indoor,often,3,3,4,3,3,5,5,4,4,3,9,15,12,9,20,12,9,25,2.7,7.5,12,0.5,63.4
